user_id,followers,asks,answers,goods
shleax2,0,0,0,0
he-yi-85-83,0,0,0,0
xie-gao-jun,0,0,3,1
wan-qing-hui,2,2,10,21
zhu-xiao-mao,1,1,1,7
maggie-wang-10,0,0,9,4
avalon2008,0,0,0,0
cao-tian-6,0,0,0,0
xiawen,0,0,18,13
li-cheng-gan,28,28,37,360
li-kai-79-52,0,0,0,0
youwant,0,0,15,35
raychengrui,1,1,0,0
li-xiang-43-8,5,5,1,0
nu-nu-ke,0,0,0,0
huo-shi-san-ye,1,1,112,38
qin-bao-fan,0,0,2,0
guo-er-64,2,2,6,1
fan-yifan-59,2,2,0,0
an-fang-xi-zi,6,6,37,29
tan-chun-lei,10,10,8,2
luo-emma,0,0,4,0
gin-gin,0,0,2,0
wang-er-xiao-86,1,1,16,7
yan-sheng-20-44,0,0,1,0
wan-feng-65-24,0,0,0,0
huang-ze-bin-27,0,0,1,1
chouthen,23,23,43,340
wang-xiao-jian-75,0,0,8,4
sun-lei-lei,0,0,0,0
long-bing-hua,1,1,6,20
liang-xin-ping,1,1,0,0
zhou-chi-58-62,6,6,16,9
li-cha-de-31,0,0,0,0
lujinzhi,0,0,0,0
guodegan-guo,2,2,0,0
cang-hai-yue-ming-90,0,0,0,0
test-zhihu,0,0,1,0
hou-xiong-hui,0,0,0,0
zhongwenbin,0,0,2,1
neverthink,0,0,0,0
gavenzhang,4,4,36,225
cui-wang,11,11,78,493
chen-cheng-61-9,0,0,0,0
huang-zhu-jing,1,1,4,1
yuzhiquan,1,1,4,6
li-yuan-31-90,0,0,0,0
luo-er-96-32,0,0,11,3
wang-guo-dong-42,0,0,0,0
tong-ke,0,0,0,0
wen-yidao-73,0,0,0,0
catherine-53,0,0,0,0
lu-suo,1,1,29,37
wang-yang-yang-19,0,0,0,0
guo-da-yang-16,2,2,8,44
nan-shu,6,6,6,2
yu-xi-tuo-luo-ye-fu-si-ji,16,16,38,187
zhang-amy-29,0,0,0,0
storymanliu,1,1,24,273
yong-sheng,2,2,12,11
feng-hao-84,0,0,3,9
zhiguo-33,0,0,4,1
yang-yan-33-28,0,0,0,0
jian-jian-83,0,0,21,7
areslau,1,1,32,36
yin-zhou-2,1,1,23,16
hailin,1,1,0,0
xian-yang-62,0,0,0,0
cheng-cheng-48-70,7,7,0,0
cai-yuan-zhong,0,0,2,0
yubin9011,0,0,0,0
chuan-xi-62,0,0,1,0
wang-shu-guang-84,0,0,0,0
zi-ye-59,0,0,0,0
chen-chao-kun,0,0,0,0
di-shuo-10,0,0,0,0
cai-cai-cai-34-84,0,0,0,0
shen-nikki,0,0,0,0
yang-jin-2,0,0,0,0
shao-pan-30,0,0,0,0
wan-ming-31-62,0,0,2,0
xiao-yi-81-22,0,0,0,0
angi-lalala,0,0,0,0
song-de-90,0,0,9,9
aquastar,1,1,12,7
eric-39-19,15,15,102,161
omniscience,0,0,0,0
yang-yang-80-20,0,0,0,0
zhang-a-la-si-ku,1,1,0,0
cherish-63,0,0,0,0
listenwind,0,0,0,0
phil-29,3,3,1,0
liyunliberty,7,7,3,1
li-meng-ze-38,0,0,0,0
yu-yu-40-45,0,0,0,0
wherekevin,8,8,5,100
yang-shuo-98-25,0,0,0,0
chen-xian-wu-63,0,0,0,0
jason-mei,6,6,4,2
gaolaosong123,0,0,0,0
zhang-san-feng-8-55,0,0,1,4
brucelian,0,0,0,0
inner-chen,0,0,0,0
ailsatang,0,0,0,0
hou-jie-chao,0,0,0,0
gao-ji-41,6,6,2,0
fiona-huang-78,0,0,0,0
qixia,13,13,53,116
liu-ming-ming-10,0,0,0,0
lingjing,0,0,17,10
brucegong,0,0,4,0
ouyangnufang,4,4,16,2
yang-cong-ren,3,3,1,1
xiao-xiong-51,7,7,32,779
wang-xiao-er-97-62,0,0,1,0
zhu-jie-57-90,0,0,2,0
suscafe,2,2,63,93
lejoin-41,1,1,16,3
huangtianwen,5,5,66,58
hua-xiao-tang,0,0,3,1
ji-rou-rou,0,0,0,0
chellam,0,0,0,0
dora-liang,2,2,5,2
zhang-wei-72-65,0,0,11,4
li-chao-92-62,0,0,2,2
zhang-hui-jun-60,1,1,1,0
li-rui-52-26,0,0,0,0
chen-qiang-sheng-52,5,5,6,0
toul-cai,2,2,0,0
phil-aaron,0,0,0,0
josen,0,0,4,3
song-yu-xin-19,1,1,0,0
menyazhuangshi,0,0,0,0
sdu2011,0,0,2,0
vicky2012,0,0,0,0
chen-dai-ma,1,1,0,0
kevin-xu-82,6,6,0,0
chen-xiao-dou-72,3,3,10,0
plee,3,3,12,12
lu-sheng-93,0,0,0,0
zhang-xiao-fan-25-69,1,1,22,86
zhang-xiao-yang-86,0,0,0,0
dan-zhan,2,2,6,1
ross-zhu,1,1,0,0
xia-ming-xia,0,0,6,1
luo-xiao-cheng,0,0,1,0
sun-ming-ze-28,0,0,0,0
lu-rui-ming,0,0,0,0
mercywang,0,0,3,0
harvest_lee,4,4,2,0
li-hao-ran-15-20,1,1,3,1
wu-jin-han,4,4,82,183
jason-34-47,3,3,10,1
popatai,0,0,10,10
lei-zhen-36,0,0,4,1
xu-cheng-83-82,0,0,0,0
hailoong,0,0,0,0
gang-xu-46,0,0,0,0
zhu-ying-63,0,0,0,0
jackxie,1,1,14,19
chen-xin-56-77,0,0,0,0
gao-ran-8,0,0,0,0
hu-xiao-shuang,0,0,0,0
hu-xiao-bing-53,0,0,0,0
zhimengzhe,2,2,7,14
LanceMa,1,1,0,0
mei-xiao-lu-80,0,0,0,0
dawnray,2,2,102,464
Freda-Huang,0,0,2,2
raconstancey,1,1,19,342
si-xie-94,0,0,0,0
dandan-deng,0,0,0,0
cnxzcxy,0,0,0,0
paleozoic,2,2,2,0
han-kai-ze-8,2,2,0,0
hoyo.w,4,4,0,0
liu-ming-88-79,0,0,2,0
chen-cheng-28-83,0,0,1,0
taylor,0,0,7,8
xing-xing-she-she,0,0,2,0
lin-wei,0,0,16,38
wu-mao-27,0,0,0,0
iverson-allen-95,1,1,1,0
zuimai,5,5,560,372
xu-qiang-wen,2,2,24,106
JamesTheZ,0,0,6,2
jane-gao-48,1,1,3,0
liu-jian-bin-35,0,0,0,0
skacy-xu,0,0,0,0
ying-feng-he-zhi-san-zhang,0,0,0,0
yan-ming-li-ge,3,3,7,18
yang-mu-long-47,4,4,0,0
liu-ying-41-51,0,0,0,0
yuguoyi,3,3,4,1
xiaofanUncle,2,2,0,0
huang-yu-zhong,1,1,0,0
rhettwrr,0,0,3,0
leibao,1,1,51,427
zhang-xue-li-25,0,0,0,0
miyavirolling,1,1,31,312
li-biao-32,0,0,1,0
gao-da-ke,2,2,3,0
yao-er-54-48,9,9,31,39
jason_foo,1,1,3,0
D4rkspid3r,0,0,0,0
li-yuan-23-30,0,0,16,3
pittzh,0,0,20,27
Jsriccc,0,0,1,7
fang-ming-hui,3,3,33,115
zhang-fan2580,4,4,33,634
jj-dong,2,2,12,15
li-yan-ze,0,0,29,4
zheng-hao-12-37,0,0,2,8
wayne-chiang,0,0,0,0
wei-yuan-zhe,1,1,21,18
yang-yang-26-62,0,0,0,0
zhang-da-tou-40,1,1,0,0
viddiv,0,0,0,0
ying-ying-8-44,0,0,0,0
qian-xi-17,0,0,0,0
ling-yao-74,1,1,1,0
yang-gong-ting,0,0,4,1
enzu,2,2,11,17
